filename,category,ef_number,event_id,episode_id,DBZ_mean,DBZ_max,DBZ_std,VEL_mean,VEL_max,VEL_std,VEL_rotation,ZDR_mean,ZDR_max,ZDR_std,RHOHV_mean,RHOHV_max,RHOHV_std,KDP_mean,KDP_max,KDP_std,range_span_km,alpha_rtm
TOR_210325_200325_KBMX_946870_L4.nc,TOR,3.0,946870,156666,28.129827,64.0,12.977425,24.180767,59.0,5.839339,57.0,1.0168442,20.0,1.1309078,0.97121984,1.0517578,0.04547213,0.19744049,8.0,0.5992621,59.75,0.98848015
TOR_210325_201009_KBMX_946870_L4.nc,TOR,3.0,946870,156666,28.639116,63.5,12.536043,25.629644,59.0,5.6789064,39.0,0.95493436,20.0,1.1110522,0.9679268,1.0517578,0.047833737,0.18212639,7.796875,0.57845086,59.75,0.8956992
TOR_210325_201654_KBMX_946870_L4.nc,TOR,3.0,946870,156666,28.824415,63.5,11.922061,26.502123,59.0,5.4741597,50.0,0.89860284,20.0,1.0908908,0.9651223,1.0517578,0.048938252,0.17158668,7.796875,0.5586411,59.75,0.9564452
TOR_210325_201844_KHTX_946871_P2.nc,TOR,0.0,946871,156666,27.076426,64.5,12.499826,-11.53722,32.0625,7.4470534,40.5625,0.90250945,20.0,1.1578579,0.97629285,1.0517578,0.040959712,0.20049334,5.75,0.5632246,59.75,0.9053033
TOR_210325_202439_KHTX_946871_P2.nc,TOR,0.0,946871,156666,28.954897,64.5,11.612351,-11.201182,23.5,7.330744,62.125,1.0075903,20.0,1.0237888,0.9775826,1.0517578,0.034646157,0.2237212,5.75,0.56068003,59.75,1.00953
TOR_210325_205625_KBMX_946872_U6.nc,TOR,1.0,946872,156666,26.596676,64.0,12.316468,-24.427998,17.5,7.071882,47.625,0.87425834,20.0,0.9242555,0.99127537,1.0517578,0.029128399,0.15788595,5.1484375,0.48159128,59.75,0.9445471
TOR_210325_210309_KBMX_946872_U6.nc,TOR,1.0,946872,156666,27.085476,64.0,12.0338335,-22.825798,18.0,7.3062267,40.0,0.89308083,20.0,0.86658555,0.99227506,1.0517578,0.025800565,0.16112177,5.046875,0.4694627,59.75,0.90188915
TOR_210325_210923_KBMX_946872_U6.nc,TOR,1.0,946872,156666,27.67898,63.5,11.87105,-21.349495,28.5,7.581658,66.1875,0.85364574,20.0,0.8255532,0.9930423,1.0517578,0.023646954,0.15719531,5.6015625,0.43818632,59.75,1.0250165
TOR_210325_211557_KBMX_946872_U6.nc,TOR,1.0,946872,156666,27.821861,63.0,11.287904,-19.412378,28.5,7.7103157,57.5,0.8048691,20.0,0.7651082,0.99360883,1.0517578,0.021870619,0.15642264,5.296875,0.4350098,59.75,0.9906154
TOR_210325_212926_KBMX_948201_F3.nc,TOR,3.0,948201,156666,28.788113,64.0,13.798745,-22.87691,7.0,7.747742,71.5,1.0341729,20.0,1.0337044,0.9903243,1.0517578,0.03421488,0.23376535,8.8984375,0.58682287,59.75,1.0438926
TOR_210325_213610_KBMX_948201_F3.nc,TOR,3.0,948201,156666,29.031778,67.5,14.2641945,-21.995277,14.0,7.6437345,61.6875,1.0218221,20.0,1.0637883,0.9900202,1.0517578,0.036403384,0.24866208,8.8984375,0.58722293,59.75,1.0078021
TOR_210325_214224_KBMX_948201_F3.nc,TOR,3.0,948201,156666,28.95484,67.5,14.505378,-20.59939,12.0,7.638407,48.1875,1.0169278,20.0,1.0594661,0.98985744,1.0517578,0.040200025,0.23612648,8.6015625,0.5442451,59.75,0.94741786
TOR_210325_214838_KBMX_948201_F3.nc,TOR,3.0,948201,156666,28.820696,67.5,14.517241,-19.015337,20.5,8.056349,49.6875,1.0042224,20.0,1.0463582,0.9886502,1.0517578,0.04425555,0.22693919,8.6015625,0.51931036,59.75,0.95491236
TOR_210325_214838_KBMX_948202_F3.nc,TOR,3.0,948202,156666,28.820696,67.5,14.517241,-19.015337,20.5,8.056349,49.6875,1.0042224,20.0,1.0463582,0.9886502,1.0517578,0.04425555,0.22693919,8.6015625,0.51931036,59.75,0.95491236
TOR_210325_214838_KBMX_948231_H5.nc,TOR,1.0,948231,156666,31.5546,62.0,11.354819,20.536411,54.1875,6.9810324,59.0,0.92252433,17.0625,0.6434152,0.9924437,1.0517578,0.016000988,0.3308908,5.8984375,0.6219156,59.75,0.99691164
TOR_210325_215523_KBMX_948202_F3.nc,TOR,3.0,948202,156666,28.74174,63.5,14.394892,-17.621796,18.0,8.45017,44.625,1.0315651,20.0,1.0217905,0.98616457,1.0517578,0.04503772,0.21913952,4.8984375,0.5053965,59.75,0.9286398
TOR_210325_215523_KBMX_948219_F3.nc,TOR,3.0,948219,156666,28.74174,63.5,14.394892,-17.621796,18.0,8.45017,44.625,1.0315651,20.0,1.0217905,0.98616457,1.0517578,0.04503772,0.21913952,4.8984375,0.5053965,59.75,0.9286398
TOR_210325_220220_KBMX_948219_R1.nc,TOR,3.0,948219,156666,27.640062,63.5,15.337736,-20.66967,19.5,8.838234,47.5,1.0420508,20.0,1.0769529,0.98325884,1.0517578,0.048520844,0.27593848,6.8984375,0.63009626,59.75,0.9439046
TOR_210325_220905_KBMX_948219_F3.nc,TOR,3.0,948219,156666,31.703117,64.0,13.574151,-13.116969,20.0,8.588117,52.1875,1.209732,20.0,1.036733,0.9762157,1.0517578,0.04920699,0.34098375,7.1015625,0.65503293,59.75,0.96691424
TOR_210325_221529_KBMX_948219_F3.nc,TOR,3.0,948219,156666,32.82217,64.0,13.677468,-11.479259,28.5,8.179532,56.1875,1.3222694,20.0,1.1333052,0.96974033,1.0517578,0.057697535,0.43871978,6.953125,0.7483578,59.75,0.98497
TOR_210325_222143_KBMX_948219_F3.nc,TOR,3.0,948219,156666,34.317696,63.0,13.493793,-9.3752365,23.5,7.442448,55.6875,1.4640424,16.09375,1.2402618,0.9640045,1.0517578,0.06342008,0.5773121,6.75,0.8644793,59.75,0.9827847
TOR_210325_222841_KBMX_948219_F3.nc,TOR,3.0,948219,156666,32.04021,64.0,14.873404,-10.361794,33.1875,8.829939,66.1875,1.3681488,17.9375,1.3752553,0.9555762,1.0517578,0.087684706,0.71508497,5.796875,1.020859,59.75,1.0250165
TOR_210325_222841_KBMX_948222_F3.nc,TOR,1.0,948222,156666,32.04021,64.0,14.873404,-10.361794,33.1875,8.829939,66.1875,1.3681488,17.9375,1.3752553,0.9555762,1.0517578,0.087684706,0.71508497,5.796875,1.020859,59.75,1.0250165
TOR_210325_223504_KBMX_948222_F3.nc,TOR,1.0,948222,156666,26.491453,59.0,12.06734,-13.249769,69.1875,7.5987706,77.375,1.2377087,15.9375,1.326641,0.95440143,1.0517578,0.11030434,0.30188522,4.6484375,0.36296627,59.75,1.0631989
TOR_210325_224119_KBMX_948226_F3.nc,TOR,1.0,948226,156666,33.240845,63.0,12.843725,3.3813407,36.1875,5.351037,45.6875,1.9202667,20.0,1.4201328,0.962488,1.0517578,0.08588053,0.653259,5.453125,0.8699319,59.75,0.9343928
TOR_210325_224817_KBMX_948226_F3.nc,TOR,1.0,948226,156666,37.725506,63.5,10.215656,8.815671,34.5,5.951716,31.5,1.7830777,15.9375,1.1406817,0.96488965,1.0517578,0.06388812,0.9854246,5.546875,1.0685823,59.75,0.8434828
TOR_210325_225514_KBMX_948226_M7.nc,TOR,1.0,948226,156666,34.22949,65.0,11.045469,1.214855,51.125,6.623638,55.625,1.4095898,13.75,1.0129904,0.97881335,1.0517578,0.0545714,0.6646717,5.453125,0.9282352,59.75,0.98251015
TOR_210325_230212_KBMX_948226_Z3.nc,TOR,1.0,948226,156666,35.65599,67.0,12.04582,13.658903,32.125,6.166327,31.125,1.3079002,20.0,0.94467646,0.968139,1.0517578,0.06481468,0.76100993,5.1484375,0.9420494,59.75,0.8405548
TOR_211211_001624_KSGF_998672_O0.nc,TOR,1.0,998672,164477,20.527115,66.5,17.8518,21.667221,58.125,8.1593485,57.75,0.8210906,20.0,1.6102434,0.97784805,1.0517578,0.079701684,0.22617707,6.046875,0.52779084,59.75,0.9916761
TOR_211211_001624_KSGF_998673_O0.nc,TOR,1.0,998673,164477,20.527115,66.5,17.8518,21.667221,58.125,8.1593485,57.75,0.8210906,20.0,1.6102434,0.97784805,1.0517578,0.079701684,0.22617707,6.046875,0.52779084,59.75,0.9916761
TOR_211211_002240_KSGF_998673_N3.nc,TOR,1.0,998673,164477,17.582579,65.5,19.001078,22.01785,58.125,8.194165,48.375,0.8649491,20.0,2.0464127,0.9710352,1.0517578,0.09950799,0.22835545,6.3515625,0.5516583,59.75,0.9483673
TOR_211211_004218_KNQA_996833_C0.nc,TOR,0.0,996833,165019,20.55518,64.0,16.02462,-2.1829803,32.8125,6.906982,50.8125,0.8178812,20.0,1.427516,0.9942902,1.0517578,0.041375313,0.23408033,5.6484375,0.6440059,59.75,0.9603862
TOR_211211_005902_KNQA_996834_C0.nc,TOR,1.0,996834,165019,23.479082,65.5,16.962555,3.3306231,46.375,7.133773,39.0,1.0901818,20.0,1.4885757,0.9864421,1.0517578,0.050913624,0.28556052,5.8984375,0.6961455,59.75,0.8956992
TOR_211211_010440_KNQA_996835_C0.nc,TOR,0.0,996835,165019,24.634937,64.5,16.7388,4.6020966,42.1875,7.3581905,39.0,1.1510144,20.0,1.4987121,0.9841169,1.0517578,0.05158142,0.29551846,5.8984375,0.6875231,59.75,0.8956992
TOR_211211_010440_KNQA_997127_C0.nc,TOR,3.0,997127,165019,24.634937,64.5,16.7388,4.6020966,42.1875,7.3581905,39.0,1.1510144,20.0,1.4987121,0.9841169,1.0517578,0.05158142,0.29551846,5.8984375,0.6875231,59.75,0.8956992
TOR_211211_011018_KNQA_997127_C0.nc,TOR,3.0,997127,165019,26.062359,64.0,16.21144,6.3674145,42.1875,7.62778,59.6875,1.222156,20.0,1.5014484,0.98149496,1.0517578,0.051061466,0.29677147,5.203125,0.65051574,59.75,0.9997441
TOR_211211_011548_KNQA_997127_C0.nc,TOR,3.0,997127,165019,26.06277,64.0,15.890443,8.095307,41.1875,7.9612045,53.3125,1.2175571,20.0,1.5199541,0.9806163,1.0517578,0.05212543,0.28879705,5.046875,0.63056606,59.75,0.9721286
TOR_211211_012119_KNQA_997127_C0.nc,TOR,3.0,997127,165019,25.61652,63.0,15.594478,9.926045,48.3125,8.213808,73.3125,1.1570244,20.0,1.5237269,0.98065275,1.0517578,0.05577695,0.2797835,4.75,0.62860477,59.75,1.0500131
TOR_211211_012648_KNQA_997127_C0.nc,TOR,3.0,997127,165019,24.79849,65.0,15.446951,11.032176,48.3125,8.208661,73.3125,1.0536264,20.0,1.5140369,0.98081714,1.0517578,0.057010684,0.2597866,5.3515625,0.6336888,59.75,1.0500131
TOR_211211_012648_KNQA_997128_C0.nc,TOR,3.0,997128,165019,24.79849,65.0,15.446951,11.032176,48.3125,8.208661,73.3125,1.0536264,20.0,1.5140369,0.98081714,1.0517578,0.057010684,0.2597866,5.3515625,0.6336888,59.75,1.0500131
TOR_211211_013236_KNQA_997128_C0.nc,TOR,3.0,997128,165019,24.694471,65.0,15.484179,12.464595,54.3125,8.179652,73.625,1.0229932,20.0,1.5231743,0.98022366,1.0517578,0.05964683,0.26180646,5.3515625,0.6570701,59.75,1.0510529
TOR_211211_013632_KSGF_998671_C5.nc,TOR,1.0,998671,164477,22.677923,67.0,16.961933,-16.613825,20.0,4.9015946,32.25,1.1097127,20.0,1.4351904,0.9788636,1.0517578,0.06590463,0.3634068,7.8984375,0.9085959,59.75,0.8492358
TOR_211211_013824_KNQA_997128_C0.nc,TOR,3.0,997128,165019,25.00672,65.0,15.66506,13.98322,54.3125,8.066259,66.75,1.0643297,20.0,1.5355159,0.9811176,1.0517578,0.054819163,0.26916167,5.3515625,0.66590375,59.75,1.0270857
TOR_211211_013824_KNQA_997129_C0.nc,TOR,3.0,997129,165020,25.00672,65.0,15.66506,13.98322,54.3125,8.066259,66.75,1.0643297,20.0,1.5355159,0.9811176,1.0517578,0.054819163,0.26916167,5.3515625,0.66590375,59.75,1.0270857
TOR_211211_014425_KNQA_997129_C0.nc,TOR,3.0,997129,165020,25.793375,64.0,15.802275,15.30357,56.6875,8.004384,77.25,1.1341401,20.0,1.5316939,0.9812553,1.0517578,0.052659437,0.2913033,5.3984375,0.68445736,59.75,1.0628036
TOR_211211_014811_KILX_999835_J3.nc,TOR,2.0,999835,165450,34.70605,64.0,8.327088,-25.44059,2.5,9.148749,37.125,1.0163258,14.40625,0.7649496,0.9815508,1.0517578,0.026753142,0.26318514,7.3984375,0.59997135,59.75,0.88365304
TOR_211211_014937_KSGF_998674_Q5.nc,TOR,1.0,998674,164477,25.57636,66.5,18.31158,-9.15846,27.0,6.090837,42.25,1.3615841,20.0,1.4183451,0.97772515,1.0517578,0.06535681,0.52514297,8.25,0.9910569,59.75,0.9152688
TOR_211211_015018_KNQA_997129_C0.nc,TOR,3.0,997129,165020,26.515032,66.0,15.567628,16.338245,56.6875,7.9340477,78.6875,1.1342328,20.0,1.4752042,0.9792758,1.0517578,0.053590737,0.31054187,5.453125,0.7095248,59.75,1.0673113
TOR_211211_015018_KNQA_997130_C0.nc,TOR,4.0,997130,165020,26.515032,66.0,15.567628,16.338245,56.6875,7.9340477,78.6875,1.1342328,20.0,1.4752042,0.9792758,1.0517578,0.053590737,0.31054187,5.453125,0.7095248,59.75,1.0673113
TOR_211211_015419_KILX_999835_X1.nc,TOR,2.0,999835,165450,35.481255,64.5,7.9566073,-28.79497,31.0,7.65326,62.5,1.059328,10.6875,0.7500002,0.98159194,1.0517578,0.02629586,0.27425098,6.546875,0.6064671,59.75,1.0110013
TOR_211211_015611_KNQA_997130_C0.nc,TOR,4.0,997130,165020,26.359457,66.5,15.516667,17.372496,64.1875,7.7726574,71.1875,1.0780494,20.0,1.458293,0.9765098,1.0517578,0.055322405,0.31064886,5.453125,0.73049504,59.75,1.0428216
TOR_211211_015958_KILX_999835_J3.nc,TOR,2.0,999835,165450,35.67415,63.5,7.3061748,-21.278698,14.0,10.363024,38.5,1.0975184,7.0,0.6625364,0.98734784,1.0517578,0.023410656,0.27138802,5.546875,0.58322096,59.75,0.8925445
TOR_211211_020148_KNQA_997130_C0.nc,TOR,4.0,997130,165020,26.672539,66.5,15.550799,18.251217,67.6875,7.6306124,71.1875,1.0769631,20.0,1.4787414,0.9735349,1.0517578,0.0584905,0.32989958,6.1015625,0.7705044,59.75,1.0428216
TOR_211211_020545_KILX_999838_J3.nc,TOR,2.0,999838,165450,36.47629,63.5,6.843935,-18.191294,18.5,11.051234,34.125,1.1977699,8.5625,0.6511738,0.9879478,1.0214844,0.025306297,0.2831863,5.5,0.5550617,59.75,0.8630523
TOR_211211_020636_KLZK_998144_D3.nc,TOR,1.0,998144,165198,26.42037,59.5,14.507103,26.236172,63.8125,5.0038714,41.25,0.51515365,20.0,1.3167617,0.9618382,1.0517578,0.056265373,0.38177845,8.046875,0.93774897,59.75,0.9094125
TOR_211211_020724_KNQA_997130_C0.nc,TOR,4.0,997130,165020,26.706146,68.0,15.553704,19.051428,77.6875,7.7239017,75.6875,1.0591328,20.0,1.5049549,0.96886575,1.0517578,0.06524094,0.32171616,6.546875,0.78008986,59.75,1.0578078
TOR_211211_020724_KNQA_997131_C0.nc,TOR,2.0,997131,165022,26.549765,68.0,15.563186,19.036224,77.6875,7.739931,54.6875,1.0439574,20.0,1.5162739,0.96968436,1.0517578,0.062990375,0.3264794,6.546875,0.78997964,59.75,0.97835433
TOR_211211_021125_KILX_999838_J3.nc,TOR,2.0,999838,165450,36.93673,73.0,7.034345,-16.540018,24.0,11.357076,34.5,1.31529,11.125,0.6990287,0.9851892,1.0517578,0.0383931,0.296065,6.3984375,0.53585094,59.75,0.8657244
TOR_211211_021301_KNQA_997131_C0.nc,TOR,2.0,997131,165022,26.265032,68.0,15.377935,20.090906,77.6875,7.195912,59.6875,0.9946291,20.0,1.4860729,0.9667528,1.0517578,0.06794611,0.30051467,6.546875,0.75190276,59.75,0.9997441
TOR_211211_021301_KNQA_997132_C0.nc,TOR,2.0,997132,165020,26.482256,69.5,15.313775,20.140005,77.6875,7.1941442,64.6875,0.9890608,20.0,1.4785763,0.9656088,1.0517578,0.06922326,0.30433378,6.1015625,0.7515733,59.75,1.019412
TOR_211211_021411_KLZK_998150_U0.nc,TOR,2.0,998150,165198,27.434406,61.0,14.59756,25.608566,85.25,5.2461495,59.75,0.7762309,20.0,1.2478731,0.96331203,1.0517578,0.05476027,0.4135741,8.5,0.9064541,59.75,1.0
TOR_211211_021705_KILX_999838_J3.nc,TOR,2.0,999838,165450,36.662464,73.0,7.161809,-13.066541,32.125,11.788172,43.125,1.3398072,13.65625,0.7403793,0.98262686,1.0146484,0.047864515,0.30970293,6.3984375,0.5075841,59.75,0.92028046
TOR_211211_021914_KNQA_997132_C0.nc,TOR,2.0,997132,165020,26.63071,69.5,14.956805,20.876019,77.6875,6.8640394,57.1875,0.95461154,20.0,1.4162487,0.9630191,1.0517578,0.07004265,0.28021103,5.703125,0.72179025,59.75,0.989283
TOR_211211_021914_KNQA_997133_C0.nc,TOR,4.0,997133,165022,26.508518,69.5,15.013888,20.83264,77.6875,6.8640237,54.8125,0.9495517,20.0,1.4299506,0.96319973,1.0517578,0.07044069,0.28163886,5.703125,0.7190207,59.75,0.97891253
TOR_211211_022102_KLZK_998150_U0.nc,TOR,2.0,998150,165198,27.302576,59.0,13.656854,26.288162,58.5,5.265792,40.75,0.7212665,20.0,1.1571488,0.9620797,1.0517578,0.05171548,0.35888228,8.5,0.86420715,59.75,0.9064309
TOR_211211_022102_KLZK_998168_U0.nc,TOR,2.0,998168,165198,27.302576,59.0,13.656854,26.288162,58.5,5.265792,40.75,0.7212665,20.0,1.1571488,0.9620797,1.0517578,0.05171548,0.35888228,8.5,0.86420715,59.75,0.9064309
TOR_211211_022459_KNQA_997133_C0.nc,TOR,4.0,997133,165022,26.535496,73.0,14.28856,22.0308,71.1875,6.576461,54.8125,0.8714743,20.0,1.3412178,0.9621885,1.0517578,0.0660878,0.24904121,6.546875,0.66999656,59.75,0.97891253
TOR_211211_023037_KNQA_996832_Z2.nc,TOR,1.0,996832,165019,29.119179,62.0,13.717579,-5.8383317,38.1875,9.967088,47.6875,0.9055518,20.0,0.9630283,0.98639524,1.0517578,0.026271367,0.299441,6.703125,0.6021958,59.75,0.9448678
TOR_211211_023037_KNQA_997133_C0.nc,TOR,4.0,997133,165022,26.997646,73.0,13.876643,23.425398,69.1875,6.4001045,62.1875,0.817219,19.90625,1.2384006,0.96227074,1.0517578,0.05893124,0.23047365,6.8984375,0.6364399,59.75,1.0097758
TOR_211211_023037_KNQA_998178_J2.nc,TOR,1.0,998178,165198,30.97148,63.0,14.305789,-14.000538,21.0,7.684175,47.6875,1.0839193,20.0,1.0686264,0.98309743,1.0517578,0.031719044,0.3641383,6.703125,0.67761815,59.75,0.9448678
TOR_211211_023629_KNQA_996832_Q6.nc,TOR,1.0,996832,165019,27.62659,63.5,14.070689,-4.579376,23.5,9.65161,47.6875,0.8868079,20.0,0.9982856,0.9897884,1.0517578,0.02646478,0.2766489,5.703125,0.58873177,59.75,0.9448678
TOR_211211_024232_KNQA_996774_J2.nc,TOR,0.0,996774,165019,30.339914,66.0,14.125369,-10.894645,21.0,8.63192,43.6875,1.1003481,20.0,1.0884436,0.9875485,1.0517578,0.029097633,0.34964663,7.1484375,0.66653234,59.75,0.9234488
TOR_211211_024846_KNQA_996774_D3.nc,TOR,0.0,996774,165019,31.74441,66.0,13.8503065,-15.902037,11.0,7.387123,28.6875,1.1728356,20.0,1.1261746,0.9812766,1.0517578,0.034139056,0.3987215,7.046875,0.76754385,59.75,0.8206167
TOR_211211_024846_KNQA_996777_J2.nc,TOR,0.0,996777,165019,30.366566,66.0,13.897175,-8.807838,29.375,9.311859,27.875,1.1278703,20.0,1.0359905,0.9886621,1.0517578,0.028491551,0.35572886,7.046875,0.6793855,59.75,0.81359226
TOR_211211_025905_KPAH_994038_W0.nc,TOR,4.0,994038,164438,32.965916,69.5,12.826338,-23.96965,16.0,6.3302636,62.625,0.9897953,20.0,1.2791072,0.94042,1.0517578,0.089756556,0.3925045,6.75,0.7664176,59.75,1.0114897
TOR_211211_030505_KPAH_994038_W0.nc,TOR,4.0,994038,164438,33.31829,69.5,12.962573,-23.001175,27.5,6.440909,69.125,1.0033201,19.875,1.2191732,0.94138986,1.0517578,0.08363447,0.45446154,6.75,0.794988,59.75,1.0356336
TOR_211211_030505_KPAH_994194_W0.nc,TOR,3.0,994194,164438,33.31829,69.5,12.962573,-23.001175,27.5,6.440909,69.125,1.0033201,19.875,1.2191732,0.94138986,1.0517578,0.08363447,0.45446154,6.75,0.794988,59.75,1.0356336
TOR_211211_031104_KPAH_994194_W0.nc,TOR,3.0,994194,164438,32.942753,69.5,13.522075,-21.023996,27.5,6.5505743,69.125,1.0245786,19.125,1.2187661,0.9434245,1.0517578,0.08120238,0.48109332,7.453125,0.75526476,59.75,1.0356336
TOR_211211_031235_KNQA_996781_J2.nc,TOR,2.0,996781,165019,29.482586,64.0,15.540917,-0.5281729,43.3125,13.090939,38.5,1.2030342,20.0,1.1344429,0.98712754,1.0517578,0.03338966,0.39408717,6.046875,0.7128388,59.75,0.8925445
TOR_211211_031457_KILX_996919_L9.nc,TOR,1.0,996919,164746,26.460218,64.5,11.325528,-18.428522,23.0,7.137012,60.6875,0.8636781,20.0,1.0304033,0.97676086,1.0517578,0.038669255,0.14823332,7.8515625,0.537459,59.75,1.0038062
TOR_211211_031759_KPAH_994194_W0.nc,TOR,3.0,994194,164438,32.983707,67.5,13.605362,-17.37394,24.0,6.952698,56.625,1.0170128,20.0,1.2367464,0.95027614,1.0517578,0.08206903,0.4502686,5.296875,0.6340157,59.75,0.9868663
TOR_211211_031759_KPAH_994196_W0.nc,TOR,4.0,994196,164438,32.983707,67.5,13.605362,-17.37394,24.0,6.952698,56.625,1.0170128,20.0,1.2367464,0.95027614,1.0517578,0.08206903,0.4502686,5.296875,0.6340157,59.75,0.9868663
TOR_211211_032053_KILX_996919_L9.nc,TOR,1.0,996919,164746,27.066723,64.0,11.382521,-15.83552,23.0,7.1290054,60.6875,0.9362548,20.0,1.0199014,0.97786885,1.0517578,0.037438538,0.1519973,7.8515625,0.53717786,59.75,1.0038062
TOR_211211_032349_KPAH_994196_W0.nc,TOR,4.0,994196,164438,32.5645,66.5,13.591711,-13.404728,30.625,7.056769,69.625,1.0071731,20.0,1.323961,0.94968134,1.0517578,0.088107005,0.4166975,4.6015625,0.590323,59.75,1.0373956
TOR_211211_032650_KILX_996919_L9.nc,TOR,1.0,996919,164746,27.546515,64.0,11.208311,-12.59777,18.5,7.4113445,70.1875,1.0137256,20.0,1.0001367,0.9788938,1.0517578,0.036947392,0.15161562,7.8515625,0.51007515,59.75,1.0393629
TOR_211211_032650_KILX_999848_L9.nc,TOR,2.0,999848,165450,27.546515,64.0,11.208311,-12.59777,18.5,7.4113445,70.1875,1.0137256,20.0,1.0001367,0.9788938,1.0517578,0.036947392,0.15161562,7.8515625,0.51007515,59.75,1.0393629
TOR_211211_032939_KPAH_994196_W0.nc,TOR,4.0,994196,164438,32.12838,69.0,14.308466,-8.958554,40.625,6.935945,80.25,1.0060041,20.0,1.443678,0.9457801,1.0517578,0.09809344,0.41747522,5.0,0.5985125,59.75,1.0721185
TOR_211211_033246_KILX_999848_O4.nc,TOR,2.0,999848,165450,27.354195,63.5,12.297937,-10.142276,24.0,7.725723,61.1875,1.0901241,20.0,1.1203008,0.9788887,1.0517578,0.041071776,0.15409373,5.3515625,0.46583432,59.75,1.0058124
TOR_211211_033529_KPAH_994196_Z0.nc,TOR,4.0,994196,164438,32.281338,69.0,15.775745,-9.667862,49.375,7.363272,80.25,1.0196677,20.0,1.4888359,0.9453318,1.0517578,0.10419683,0.50764245,5.0,0.64538157,59.75,1.0721185
TOR_211211_034111_KPAH_994196_Z0.nc,TOR,4.0,994196,164438,30.159355,69.0,17.104593,-5.012231,56.125,7.158132,89.75,0.97851455,20.0,1.6806897,0.9356426,1.0517578,0.11850214,0.44915497,4.6484375,0.6219879,59.75,1.0994723
TOR_211211_034111_KPAH_994199_Z0.nc,TOR,4.0,994199,164438,30.159355,69.0,17.104593,-5.012231,56.125,7.158132,89.75,0.97851455,20.0,1.6806897,0.9356426,1.0517578,0.11850214,0.44915497,4.6484375,0.6219879,59.75,1.0994723
TOR_211211_034701_KPAH_994199_Z0.nc,TOR,4.0,994199,164438,28.919674,68.0,17.80348,-0.47042105,58.125,7.282611,81.75,0.9346179,20.0,1.7826334,0.92829114,1.0517578,0.12360954,0.45505506,5.203125,0.6488342,59.75,1.0766463
TOR_211211_034951_KILX_999861_L9.nc,TOR,2.0,999861,165450,27.942854,63.0,11.292736,1.8903221,44.0625,7.281477,42.0,0.8722492,20.0,0.9072038,0.9828475,1.0517578,0.031143276,0.19765422,5.953125,0.49941963,59.75,0.9138178
TOR_211211_035250_KPAH_994199_Z0.nc,TOR,4.0,994199,164438,29.66462,65.0,17.341467,4.0883274,64.375,7.444793,80.125,0.9709527,20.0,1.6433263,0.9297399,1.0517578,0.11066529,0.4406626,5.296875,0.6639505,59.75,1.0717375
TOR_211211_035547_KILX_999861_L9.nc,TOR,2.0,999861,165450,28.187685,63.5,11.845938,5.8893595,48.5625,7.2279587,53.5,0.84237444,20.0,0.92045426,0.9823082,1.0517578,0.03232225,0.23944627,5.6015625,0.59347546,59.75,0.972987
TOR_211211_035547_KILX_999862_L9.nc,TOR,2.0,999862,165450,28.187685,63.5,11.845938,5.8893595,48.5625,7.2279587,53.5,0.84237444,20.0,0.92045426,0.9823082,1.0517578,0.03232225,0.23944627,5.6015625,0.59347546,59.75,0.972987
TOR_211211_035547_KILX_999899_L9.nc,TOR,2.0,999899,165450,28.187685,63.5,11.845938,5.8893595,48.5625,7.2279587,53.5,0.84237444,20.0,0.92045426,0.9823082,1.0517578,0.03232225,0.23944627,5.6015625,0.59347546,59.75,0.972987
TOR_211211_040155_KILX_999899_L9.nc,TOR,2.0,999899,165450,29.118963,64.0,12.017425,9.697862,49.125,7.2798934,53.5,0.85876226,20.0,0.94872093,0.979814,1.0517578,0.038617816,0.25396445,5.203125,0.6046743,59.75,0.972987
TOR_211211_040509_KLOT_996083_F9.nc,TOR,0.0,996083,164899,36.499393,62.0,6.6467166,6.534773,37.0,8.093424,39.5,1.0316168,6.5,0.5606286,0.989349,0.9980469,0.010792804,0.35694438,4.703125,0.5016322,59.75,0.8988138
TOR_211211_041047_KLOT_996083_F9.nc,TOR,0.0,996083,164899,36.74599,62.0,6.464337,10.202052,37.0,8.298887,39.5,1.0225073,5.53125,0.5548927,0.9890086,0.9980469,0.0116855195,0.35232973,4.453125,0.48561287,59.75,0.8988138
TOR_211211_042008_KILX_999865_L9.nc,TOR,1.0,999865,165450,32.32379,64.0,11.229567,19.388292,54.625,7.938886,38.5,0.88343453,20.0,0.94481903,0.971562,1.0517578,0.0422692,0.303578,7.703125,0.66504014,59.75,0.8925445
TOR_211211_042945_KNQA_997139_C9.nc,TOR,2.0,997139,165022,28.99046,66.5,13.243194,26.4223,60.1875,6.789808,36.6875,0.9790816,20.0,1.1211001,0.97742265,1.0517578,0.04342123,0.3472829,8.703125,0.8504759,59.75,0.8807547
