State,Study,Conscious,Simulated_Slope
Wake (NSRR),Purcell-NSRR,True,-3.1739516878500345
Wake (NSRR),Purcell-NSRR,True,-3.7058366479904166
Wake (NSRR),Purcell-NSRR,True,-2.316772813330254
Wake (NSRR),Purcell-NSRR,True,-4.196717144599653
Wake (NSRR),Purcell-NSRR,True,-3.2213277949303825
Wake (NSRR),Purcell-NSRR,True,-4.5261093853449434
Wake (NSRR),Purcell-NSRR,True,1.879235374558843
Wake (NSRR),Purcell-NSRR,True,-2.028579336067124
Wake (NSRR),Purcell-NSRR,True,-3.517181694903144
Wake (NSRR),Purcell-NSRR,True,-1.6666180393515662
Wake (NSRR),Purcell-NSRR,True,-2.327502433493823
Wake (NSRR),Purcell-NSRR,True,-2.547538453310009
Wake (NSRR),Purcell-NSRR,True,-0.8561039365027197
Wake (NSRR),Purcell-NSRR,True,-0.5657897301659978
Wake (NSRR),Purcell-NSRR,True,-3.17444491722991
Wake (NSRR),Purcell-NSRR,True,-3.2662274147673647
Wake (NSRR),Purcell-NSRR,True,-2.6570730606543553
Wake (NSRR),Purcell-NSRR,True,-6.762171809531864
Wake (NSRR),Purcell-NSRR,True,-5.168776274555068
Wake (NSRR),Purcell-NSRR,True,0.6683844149312481
Wake (NSRR),Purcell-NSRR,True,1.2316180497244358
Wake (NSRR),Purcell-NSRR,True,-2.6043825222878887
Wake (NSRR),Purcell-NSRR,True,-0.9322764215703878
Wake (NSRR),Purcell-NSRR,True,-1.46961277455738
Wake (NSRR),Purcell-NSRR,True,4.135778848550409
Wake (NSRR),Purcell-NSRR,True,0.16751926639024717
Wake (NSRR),Purcell-NSRR,True,-2.359076547920505
Wake (NSRR),Purcell-NSRR,True,-4.035293776903382
Wake (NSRR),Purcell-NSRR,True,-5.353599151251277
Wake (NSRR),Purcell-NSRR,True,-1.6879170659982248
Wake (NSRR),Purcell-NSRR,True,-3.6318670234251673
Wake (NSRR),Purcell-NSRR,True,-4.980546585377981
Wake (NSRR),Purcell-NSRR,True,-3.4095295876778975
Wake (NSRR),Purcell-NSRR,True,-4.290501868766518
Wake (NSRR),Purcell-NSRR,True,1.317034558012903
Wake (NSRR),Purcell-NSRR,True,-0.31438019512523296
Wake (NSRR),Purcell-NSRR,True,-2.116147305200225
Wake (NSRR),Purcell-NSRR,True,0.8973892893102366
Wake (NSRR),Purcell-NSRR,True,-1.943302912197105
Wake (NSRR),Purcell-NSRR,True,-3.844392894484308
Wake (NSRR),Purcell-NSRR,True,0.9848433231559026
Wake (NSRR),Purcell-NSRR,True,-1.0085242135871308
Wake (NSRR),Purcell-NSRR,True,-4.200775584467776
Wake (NSRR),Purcell-NSRR,True,-2.4855004388592477
Wake (NSRR),Purcell-NSRR,True,-3.8734242159899788
Wake (NSRR),Purcell-NSRR,True,-4.900638884898868
Wake (NSRR),Purcell-NSRR,True,-0.22417604960881787
Wake (NSRR),Purcell-NSRR,True,1.7672169013544083
Wake (NSRR),Purcell-NSRR,True,-4.9325741195111465
Wake (NSRR),Purcell-NSRR,True,-0.9597961801902379
Wake (NSRR),Purcell-NSRR,True,-3.417772081125814
Wake (NSRR),Purcell-NSRR,True,-3.0865942703368066
Wake (NSRR),Purcell-NSRR,True,-3.299798801120826
Wake (NSRR),Purcell-NSRR,True,-3.8498746142158473
Wake (NSRR),Purcell-NSRR,True,-2.0017272314002335
Wake (NSRR),Purcell-NSRR,True,-3.782956074781023
Wake (NSRR),Purcell-NSRR,True,-1.552233113729995
Wake (NSRR),Purcell-NSRR,True,-2.2017492263532175
Wake (NSRR),Purcell-NSRR,True,-2.5839509124419724
Wake (NSRR),Purcell-NSRR,True,-3.938124513274489
Wake (NSRR),Purcell-NSRR,True,-3.268157745415553
Wake (NSRR),Purcell-NSRR,True,-0.5700763292138669
Wake (NSRR),Purcell-NSRR,True,-1.085472644837241
Wake (NSRR),Purcell-NSRR,True,-4.07988122894006
Wake (NSRR),Purcell-NSRR,True,-1.898818360401521
Wake (NSRR),Purcell-NSRR,True,-0.5781859959867106
Wake (NSRR),Purcell-NSRR,True,-5.481112420164786
Wake (NSRR),Purcell-NSRR,True,-0.9995111517528756
Wake (NSRR),Purcell-NSRR,True,-3.442038057866425
Wake (NSRR),Purcell-NSRR,True,-0.9443439905653701
Wake (NSRR),Purcell-NSRR,True,-3.6458589014747336
Wake (NSRR),Purcell-NSRR,True,-5.7554989711010975
Wake (NSRR),Purcell-NSRR,True,-5.396325951104952
Wake (NSRR),Purcell-NSRR,True,-2.0026116592427745
Wake (NSRR),Purcell-NSRR,True,-1.5739737640119953
Wake (NSRR),Purcell-NSRR,True,-3.931548161179993
Wake (NSRR),Purcell-NSRR,True,-0.8066334830656563
Wake (NSRR),Purcell-NSRR,True,-5.465142175132556
Wake (NSRR),Purcell-NSRR,True,-2.2338340248800175
Wake (NSRR),Purcell-NSRR,True,-4.552718917534028
Wake (NSRR),Purcell-NSRR,True,-3.420189402133273
Wake (NSRR),Purcell-NSRR,True,-2.0040015997915224
Wake (NSRR),Purcell-NSRR,True,-3.8426291558651453
Wake (NSRR),Purcell-NSRR,True,-2.878855525103709
Wake (NSRR),Purcell-NSRR,True,-0.061915447354996545
Wake (NSRR),Purcell-NSRR,True,-3.2684018777193447
Wake (NSRR),Purcell-NSRR,True,-0.4074397742175564
Wake (NSRR),Purcell-NSRR,True,-4.388039890985862
Wake (NSRR),Purcell-NSRR,True,-1.026966683008642
Wake (NSRR),Purcell-NSRR,True,0.8196658372568546
Wake (NSRR),Purcell-NSRR,True,-7.105919180990529
Wake (NSRR),Purcell-NSRR,True,-3.7139834205099334
Wake (NSRR),Purcell-NSRR,True,-0.9312330393309802
Wake (NSRR),Purcell-NSRR,True,-2.5112358361212133
Wake (NSRR),Purcell-NSRR,True,-1.3483036106692392
Wake (NSRR),Purcell-NSRR,True,-3.3232750426119786
Wake (NSRR),Purcell-NSRR,True,-1.9246262850639888
Wake (NSRR),Purcell-NSRR,True,-2.4152992506214606
Wake (NSRR),Purcell-NSRR,True,0.2651551108496526
Wake (NSRR),Purcell-NSRR,True,-1.5847114221079377
Wake (NSRR),Purcell-NSRR,True,-1.4162400007166553
Wake (NSRR),Purcell-NSRR,True,-2.9341906794502455
Wake (NSRR),Purcell-NSRR,True,-3.0875681351946667
Wake (NSRR),Purcell-NSRR,True,-2.9760771742009133
Wake (NSRR),Purcell-NSRR,True,-1.3011005039710883
Wake (NSRR),Purcell-NSRR,True,-2.952636488511581
Wake (NSRR),Purcell-NSRR,True,-1.5131075426778269
Wake (NSRR),Purcell-NSRR,True,2.1033911695825256
Wake (NSRR),Purcell-NSRR,True,-0.3356767481250582
Wake (NSRR),Purcell-NSRR,True,-2.76030833036435
Wake (NSRR),Purcell-NSRR,True,0.3328659777422187
Wake (NSRR),Purcell-NSRR,True,-2.9264911628647425
Wake (NSRR),Purcell-NSRR,True,-6.227894081599837
Wake (NSRR),Purcell-NSRR,True,-4.141717002447368
Wake (NSRR),Purcell-NSRR,True,-5.8889887322481655
Wake (NSRR),Purcell-NSRR,True,-2.8119341361787966
Wake (NSRR),Purcell-NSRR,True,-2.062696529511835
Wake (NSRR),Purcell-NSRR,True,1.2953546704693388
Wake (NSRR),Purcell-NSRR,True,-1.4378610835690173
Wake (NSRR),Purcell-NSRR,True,-2.5437529505853194
Wake (NSRR),Purcell-NSRR,True,-0.4201721333900563
Wake (NSRR),Purcell-NSRR,True,-6.5782996319082105
Wake (NSRR),Purcell-NSRR,True,-1.6228005339378155
Wake (NSRR),Purcell-NSRR,True,-0.5387362908225606
Wake (NSRR),Purcell-NSRR,True,-5.09463909478766
Wake (NSRR),Purcell-NSRR,True,0.21649021650571987
Wake (NSRR),Purcell-NSRR,True,-1.4144298628360965
Wake (NSRR),Purcell-NSRR,True,-2.941099006642137
Wake (NSRR),Purcell-NSRR,True,-0.8184019057913476
Wake (NSRR),Purcell-NSRR,True,2.498923886681855
Wake (NSRR),Purcell-NSRR,True,-1.7316590939654346
Wake (NSRR),Purcell-NSRR,True,-1.5972690473838067
Wake (NSRR),Purcell-NSRR,True,-3.0303617643585663
Wake (NSRR),Purcell-NSRR,True,-3.8212233513927707
Wake (NSRR),Purcell-NSRR,True,-0.4182880909903477
Wake (NSRR),Purcell-NSRR,True,-3.8338603688484545
Wake (NSRR),Purcell-NSRR,True,-1.9550540744878866
Wake (NSRR),Purcell-NSRR,True,-3.0674184837590186
Wake (NSRR),Purcell-NSRR,True,-1.1299032498857011
Wake (NSRR),Purcell-NSRR,True,-1.4242209659440928
Wake (NSRR),Purcell-NSRR,True,0.0013706088140827966
Wake (NSRR),Purcell-NSRR,True,-3.1329563468837085
Wake (NSRR),Purcell-NSRR,True,-2.6465883604960547
Wake (NSRR),Purcell-NSRR,True,-4.082328792931138
Wake (NSRR),Purcell-NSRR,True,-2.9998446793158484
Wake (NSRR),Purcell-NSRR,True,-1.3358384164740764
Wake (NSRR),Purcell-NSRR,True,-0.5668410705255962
Wake (NSRR),Purcell-NSRR,True,-3.967697836038875
Wake (NSRR),Purcell-NSRR,True,-0.33875279995336993
Wake (NSRR),Purcell-NSRR,True,0.6456268729257562
Wake (NSRR),Purcell-NSRR,True,-1.2626539690348262
Wake (NSRR),Purcell-NSRR,True,1.7011486507882831
Wake (NSRR),Purcell-NSRR,True,-3.667185812375683
Wake (NSRR),Purcell-NSRR,True,-4.62084830674307
Wake (NSRR),Purcell-NSRR,True,-5.702512339920896
Wake (NSRR),Purcell-NSRR,True,0.9299976044733715
Wake (NSRR),Purcell-NSRR,True,-0.7746874033237643
Wake (NSRR),Purcell-NSRR,True,-2.2125778283508666
Wake (NSRR),Purcell-NSRR,True,-1.5329684885921981
Wake (NSRR),Purcell-NSRR,True,-4.379497399231784
Wake (NSRR),Purcell-NSRR,True,2.8534780370230837
Wake (NSRR),Purcell-NSRR,True,-1.8382832387882866
Wake (NSRR),Purcell-NSRR,True,-1.87843840382994
Wake (NSRR),Purcell-NSRR,True,-0.6300762050084083
Wake (NSRR),Purcell-NSRR,True,-1.1257930138171877
Wake (NSRR),Purcell-NSRR,True,-1.646558847197267
Wake (NSRR),Purcell-NSRR,True,-3.700979120740439
Wake (NSRR),Purcell-NSRR,True,-1.1451165237979706
Wake (NSRR),Purcell-NSRR,True,1.7117385107418235
Wake (NSRR),Purcell-NSRR,True,0.6249323335898467
Wake (NSRR),Purcell-NSRR,True,1.1267437703039507
Wake (NSRR),Purcell-NSRR,True,-3.1353852911040097
Wake (NSRR),Purcell-NSRR,True,-4.104285709808991
Wake (NSRR),Purcell-NSRR,True,-2.3547612150582835
Wake (NSRR),Purcell-NSRR,True,-1.9871381352493755
Wake (NSRR),Purcell-NSRR,True,0.11610927854260034
Wake (NSRR),Purcell-NSRR,True,-5.527815429201539
Wake (NSRR),Purcell-NSRR,True,0.9978586451586189
Wake (NSRR),Purcell-NSRR,True,-2.4200196347831713
Wake (NSRR),Purcell-NSRR,True,-2.9645790832546908
Wake (NSRR),Purcell-NSRR,True,-4.149854946784776
Wake (NSRR),Purcell-NSRR,True,-5.451646547493532
Wake (NSRR),Purcell-NSRR,True,-0.43280011940636864
Wake (NSRR),Purcell-NSRR,True,-1.9515062266273473
Wake (NSRR),Purcell-NSRR,True,-4.712608734957225
Wake (NSRR),Purcell-NSRR,True,-4.722974163814028
Wake (NSRR),Purcell-NSRR,True,-2.780078007485714
Wake (NSRR),Purcell-NSRR,True,1.2803351843284743
Wake (NSRR),Purcell-NSRR,True,-2.6257606119906796
Wake (NSRR),Purcell-NSRR,True,-5.144374763602597
Wake (NSRR),Purcell-NSRR,True,-2.5977131290684645
Wake (NSRR),Purcell-NSRR,True,-2.652357812313932
Wake (NSRR),Purcell-NSRR,True,-7.562110984877922
Wake (NSRR),Purcell-NSRR,True,-2.209965536595914
Wake (NSRR),Purcell-NSRR,True,-2.5677208207997233
Wake (NSRR),Purcell-NSRR,True,-0.6899457647053631
Wake (NSRR),Purcell-NSRR,True,1.6447637716587398
Wake (NSRR),Purcell-NSRR,True,0.1816766285587783
Wake (NSRR),Purcell-NSRR,True,-2.644590880092397
Wake (NSRR),Purcell-NSRR,True,-4.3410906060914645
Wake (NSRR),Purcell-NSRR,True,3.1119271998926483
Wake (NSRR),Purcell-NSRR,True,-1.9800625677818628
Wake (NSRR),Purcell-NSRR,True,-2.0717884551920625
Wake (NSRR),Purcell-NSRR,True,-2.1488614913272572
Wake (NSRR),Purcell-NSRR,True,-1.6988111140826856
Wake (NSRR),Purcell-NSRR,True,-2.3923788412890854
Wake (NSRR),Purcell-NSRR,True,-3.26186030940105
Wake (NSRR),Purcell-NSRR,True,-3.2075750024368266
Wake (NSRR),Purcell-NSRR,True,-2.1663364911928022
Wake (NSRR),Purcell-NSRR,True,-3.200619642146678
Wake (NSRR),Purcell-NSRR,True,-3.5437547051803158
Wake (NSRR),Purcell-NSRR,True,-1.8844426582331653
Wake (NSRR),Purcell-NSRR,True,-2.616415424360954
Wake (NSRR),Purcell-NSRR,True,0.946096373986475
Wake (NSRR),Purcell-NSRR,True,-7.469113807174914
Wake (NSRR),Purcell-NSRR,True,0.11067191739744331
Wake (NSRR),Purcell-NSRR,True,0.42374553296435247
Wake (NSRR),Purcell-NSRR,True,-6.299319090409579
Wake (NSRR),Purcell-NSRR,True,-2.794058712814876
Wake (NSRR),Purcell-NSRR,True,-2.852293849538761
Wake (NSRR),Purcell-NSRR,True,-4.95068900066072
Wake (NSRR),Purcell-NSRR,True,-3.675342843805068
Wake (NSRR),Purcell-NSRR,True,-4.34929310282116
Wake (NSRR),Purcell-NSRR,True,1.4489425047029818
Wake (NSRR),Purcell-NSRR,True,-0.20493361191140136
Wake (NSRR),Purcell-NSRR,True,0.4753307319841831
Wake (NSRR),Purcell-NSRR,True,-0.6383690787275413
Wake (NSRR),Purcell-NSRR,True,-4.386713124632845
Wake (NSRR),Purcell-NSRR,True,-3.162331602159192
Wake (NSRR),Purcell-NSRR,True,-1.108850381754538
Wake (NSRR),Purcell-NSRR,True,-4.575223698164946
Wake (NSRR),Purcell-NSRR,True,-0.6559361318214334
Wake (NSRR),Purcell-NSRR,True,-2.5867405163877883
Wake (NSRR),Purcell-NSRR,True,-2.8591393786000614
Wake (NSRR),Purcell-NSRR,True,-0.6600647093208647
Wake (NSRR),Purcell-NSRR,True,-1.2002159767459264
Wake (NSRR),Purcell-NSRR,True,-2.831079025753615
Wake (NSRR),Purcell-NSRR,True,0.24803641844779323
Wake (NSRR),Purcell-NSRR,True,-4.289520235300453
Wake (NSRR),Purcell-NSRR,True,-0.8525212995240448
Wake (NSRR),Purcell-NSRR,True,-0.8987686079528672
Wake (NSRR),Purcell-NSRR,True,-2.726936623729433
Wake (NSRR),Purcell-NSRR,True,-1.439469915065799
Wake (NSRR),Purcell-NSRR,True,-4.633929717361176
Wake (NSRR),Purcell-NSRR,True,-0.22853159952286384
Wake (NSRR),Purcell-NSRR,True,-2.474489596452248
Wake (NSRR),Purcell-NSRR,True,-3.158691569368817
Wake (NSRR),Purcell-NSRR,True,0.02459979757706643
Wake (NSRR),Purcell-NSRR,True,-3.5265350823373156
Wake (NSRR),Purcell-NSRR,True,-4.952612266361939
Wake (NSRR),Purcell-NSRR,True,-5.2527025173043445
Wake (NSRR),Purcell-NSRR,True,-0.8726241216501636
Wake (NSRR),Purcell-NSRR,True,-4.693304116038664
Wake (NSRR),Purcell-NSRR,True,1.4540539320414898
Wake (NSRR),Purcell-NSRR,True,-6.31661381960741
Wake (NSRR),Purcell-NSRR,True,1.3359000549226563
Wake (NSRR),Purcell-NSRR,True,-1.672617993186631
Wake (NSRR),Purcell-NSRR,True,-2.295876883483991
Wake (NSRR),Purcell-NSRR,True,-3.2036461386758015
Wake (NSRR),Purcell-NSRR,True,-1.2916138706200826
Wake (NSRR),Purcell-NSRR,True,-2.1762230485531866
Wake (NSRR),Purcell-NSRR,True,0.13456085748780522
Wake (NSRR),Purcell-NSRR,True,-1.8686502337179547
Wake (NSRR),Purcell-NSRR,True,-1.7955879089408175
Wake (NSRR),Purcell-NSRR,True,-2.8364381679768265
Wake (NSRR),Purcell-NSRR,True,-2.21533421980551
Wake (NSRR),Purcell-NSRR,True,-1.4765969261517098
Wake (NSRR),Purcell-NSRR,True,-5.563671559191727
Wake (NSRR),Purcell-NSRR,True,-4.830533158673601
Wake (NSRR),Purcell-NSRR,True,-0.5946378880060463
Wake (NSRR),Purcell-NSRR,True,-1.7539394827820245
Wake (NSRR),Purcell-NSRR,True,-2.472628714357213
Wake (NSRR),Purcell-NSRR,True,-2.062665027633062
Wake (NSRR),Purcell-NSRR,True,-1.3960290503987207
Wake (NSRR),Purcell-NSRR,True,-3.1931965890105944
Wake (NSRR),Purcell-NSRR,True,-3.676331286051191
Wake (NSRR),Purcell-NSRR,True,-1.7033468733270594
Wake (NSRR),Purcell-NSRR,True,-4.081537010427608
Wake (NSRR),Purcell-NSRR,True,-1.273149576964622
Wake (NSRR),Purcell-NSRR,True,-5.548309787777028
Wake (NSRR),Purcell-NSRR,True,-0.015610459009113065
Wake (NSRR),Purcell-NSRR,True,-1.142829661799078
Wake (NSRR),Purcell-NSRR,True,-1.5814528716246476
Wake (NSRR),Purcell-NSRR,True,-0.10971715581833807
Wake (NSRR),Purcell-NSRR,True,1.2731511414992696
Wake (NSRR),Purcell-NSRR,True,-0.04555626230416232
Wake (NSRR),Purcell-NSRR,True,-5.828395254228386
Wake (NSRR),Purcell-NSRR,True,-4.691577745507514
Wake (NSRR),Purcell-NSRR,True,-3.3654697318182043
Wake (NSRR),Purcell-NSRR,True,-2.0471567659928955
Wake (NSRR),Purcell-NSRR,True,-1.051564749847441
Wake (NSRR),Purcell-NSRR,True,-3.5698775954887685
Wake (NSRR),Purcell-NSRR,True,-1.721733898779053
Wake (NSRR),Purcell-NSRR,True,-3.6299068736890066
Wake (NSRR),Purcell-NSRR,True,-3.338531147726515
Wake (NSRR),Purcell-NSRR,True,-4.948966251215759
Wake (NSRR),Purcell-NSRR,True,-3.969860740489464
Wake (NSRR),Purcell-NSRR,True,-4.837620193177438
Wake (NSRR),Purcell-NSRR,True,-4.07647462450335
Wake (NSRR),Purcell-NSRR,True,0.03398232604279139
Wake (NSRR),Purcell-NSRR,True,-4.022855049652229
Wake (NSRR),Purcell-NSRR,True,3.2314673163500287
Wake (NSRR),Purcell-NSRR,True,-1.1008637802813275
Wake (NSRR),Purcell-NSRR,True,-1.7256441017725423
Wake (NSRR),Purcell-NSRR,True,-3.8384658982067608
Wake (NSRR),Purcell-NSRR,True,-0.6816347545975601
Wake (NSRR),Purcell-NSRR,True,-3.265862014346709
Wake (NSRR),Purcell-NSRR,True,-1.8528887057297847
Wake (NSRR),Purcell-NSRR,True,3.085040281649339
Wake (NSRR),Purcell-NSRR,True,-2.294553907137894
Wake (NSRR),Purcell-NSRR,True,0.22766863841380225
Wake (NSRR),Purcell-NSRR,True,-3.524170973607551
Wake (NSRR),Purcell-NSRR,True,-2.1708635710692317
Wake (NSRR),Purcell-NSRR,True,1.4864724345194058
Wake (NSRR),Purcell-NSRR,True,-3.3698211333658006
Wake (NSRR),Purcell-NSRR,True,1.5708236158428903
Wake (NSRR),Purcell-NSRR,True,-0.6665620646912316
Wake (NSRR),Purcell-NSRR,True,-3.2391861661230044
Wake (NSRR),Purcell-NSRR,True,-0.8191596400769416
Wake (NSRR),Purcell-NSRR,True,-0.1302470789414072
Wake (NSRR),Purcell-NSRR,True,-0.8406237358836377
Wake (NSRR),Purcell-NSRR,True,-5.280238114081659
Wake (NSRR),Purcell-NSRR,True,-3.5726996279139387
Wake (NSRR),Purcell-NSRR,True,-2.6013092640531723
Wake (NSRR),Purcell-NSRR,True,-2.250752962418192
Wake (NSRR),Purcell-NSRR,True,-0.8429282981130373
Wake (NSRR),Purcell-NSRR,True,-1.7400951475800104
Wake (NSRR),Purcell-NSRR,True,-4.804525646042599
Wake (NSRR),Purcell-NSRR,True,-1.32997028301436
Wake (NSRR),Purcell-NSRR,True,-0.8633565855452612
Wake (NSRR),Purcell-NSRR,True,-0.96623430655624
Wake (NSRR),Purcell-NSRR,True,0.08894787022167305
Wake (NSRR),Purcell-NSRR,True,-0.4110245390490752
Wake (NSRR),Purcell-NSRR,True,-1.1700044581573108
Wake (NSRR),Purcell-NSRR,True,-2.2421093853993157
Wake (NSRR),Purcell-NSRR,True,-5.464009749596041
Wake (NSRR),Purcell-NSRR,True,-1.2298772604441917
Wake (NSRR),Purcell-NSRR,True,-1.67936192815276
Wake (NSRR),Purcell-NSRR,True,-1.549960659715663
Wake (NSRR),Purcell-NSRR,True,-4.685849293728154
Wake (NSRR),Purcell-NSRR,True,-4.289506488933292
Wake (NSRR),Purcell-NSRR,True,0.03299204992569882
Wake (NSRR),Purcell-NSRR,True,-2.1801126146530634
Wake (NSRR),Purcell-NSRR,True,-0.7197297335193842
Wake (NSRR),Purcell-NSRR,True,-2.042645674878131
Wake (NSRR),Purcell-NSRR,True,-2.0397337159748057
Wake (NSRR),Purcell-NSRR,True,-0.1996567664540152
Wake (NSRR),Purcell-NSRR,True,-3.1451657603265186
Wake (NSRR),Purcell-NSRR,True,-1.9053227958325722
Wake (NSRR),Purcell-NSRR,True,-3.036264391787464
Wake (NSRR),Purcell-NSRR,True,-2.9800023623378835
Wake (NSRR),Purcell-NSRR,True,-2.7261785070707085
Wake (NSRR),Purcell-NSRR,True,-1.6501037029760122
Wake (NSRR),Purcell-NSRR,True,-3.0696284833577625
Wake (NSRR),Purcell-NSRR,True,0.44333245550931766
Wake (NSRR),Purcell-NSRR,True,-3.911883486239292
Wake (NSRR),Purcell-NSRR,True,-2.4784785181859315
Wake (NSRR),Purcell-NSRR,True,-2.990604671901073
Wake (NSRR),Purcell-NSRR,True,0.8306214325654069
Wake (NSRR),Purcell-NSRR,True,-1.701909851597216
Wake (NSRR),Purcell-NSRR,True,-0.0101645193471942
Wake (NSRR),Purcell-NSRR,True,-5.108764070044151
Wake (NSRR),Purcell-NSRR,True,-1.5591325540001013
Wake (NSRR),Purcell-NSRR,True,-0.2981956290308425
Wake (NSRR),Purcell-NSRR,True,-1.9333469881364203
Wake (NSRR),Purcell-NSRR,True,0.05795946635284288
Wake (NSRR),Purcell-NSRR,True,-3.147684719355456
Wake (NSRR),Purcell-NSRR,True,0.7544070084276115
Wake (NSRR),Purcell-NSRR,True,2.5560491250161887
Wake (NSRR),Purcell-NSRR,True,-2.8348712604965396
Wake (NSRR),Purcell-NSRR,True,-3.002293844015559
Wake (NSRR),Purcell-NSRR,True,0.8435969578079292
Wake (NSRR),Purcell-NSRR,True,1.0991698246509638
Wake (NSRR),Purcell-NSRR,True,-3.15896905431383
Wake (NSRR),Purcell-NSRR,True,-2.951020948680599
Wake (NSRR),Purcell-NSRR,True,-2.6707094925383004
Wake (NSRR),Purcell-NSRR,True,-4.8229686958348585
Wake (NSRR),Purcell-NSRR,True,-3.9605820534962453
Wake (NSRR),Purcell-NSRR,True,-4.133725936088236
Wake (NSRR),Purcell-NSRR,True,-3.6550507195005753
Wake (NSRR),Purcell-NSRR,True,-2.170248671704625
Wake (NSRR),Purcell-NSRR,True,-1.6256356559307967
Wake (NSRR),Purcell-NSRR,True,1.0402898583164077
Wake (NSRR),Purcell-NSRR,True,-4.122005851446813
Wake (NSRR),Purcell-NSRR,True,-0.10641298756404072
Wake (NSRR),Purcell-NSRR,True,-2.533400054001011
Wake (NSRR),Purcell-NSRR,True,-2.2001808038734167
Wake (NSRR),Purcell-NSRR,True,-0.733261442181868
Wake (NSRR),Purcell-NSRR,True,-4.373893232772646
Wake (NSRR),Purcell-NSRR,True,-1.3254904443896072
Wake (NSRR),Purcell-NSRR,True,-1.7628777715528854
Wake (NSRR),Purcell-NSRR,True,-1.1026190141525336
Wake (NSRR),Purcell-NSRR,True,-1.514335329775533
Wake (NSRR),Purcell-NSRR,True,2.8728163030062324
Wake (NSRR),Purcell-NSRR,True,-3.3916399666229706
Wake (NSRR),Purcell-NSRR,True,-3.1754490955128336
Wake (NSRR),Purcell-NSRR,True,-3.3620711083335872
Wake (NSRR),Purcell-NSRR,True,-3.225029738403915
Wake (NSRR),Purcell-NSRR,True,-3.390925311522684
Wake (NSRR),Purcell-NSRR,True,0.30816212011055066
Wake (NSRR),Purcell-NSRR,True,0.7770033317189138
Wake (NSRR),Purcell-NSRR,True,-3.255955000491623
Wake (NSRR),Purcell-NSRR,True,-3.7858026017059645
Wake (NSRR),Purcell-NSRR,True,-1.1452234632405716
Wake (NSRR),Purcell-NSRR,True,-3.218439132087455
Wake (NSRR),Purcell-NSRR,True,-0.8180982027964214
Wake (NSRR),Purcell-NSRR,True,-1.6890119949322213
Wake (NSRR),Purcell-NSRR,True,-5.169896394221496
Wake (NSRR),Purcell-NSRR,True,1.0342233762265618
Wake (NSRR),Purcell-NSRR,True,1.5372619484713619
Wake (NSRR),Purcell-NSRR,True,-3.341105126336687
Wake (NSRR),Purcell-NSRR,True,-2.885227274910911
Wake (NSRR),Purcell-NSRR,True,-1.5210255388517822
Wake (NSRR),Purcell-NSRR,True,-1.4226114596486894
Wake (NSRR),Purcell-NSRR,True,-0.7662242867311204
Wake (NSRR),Purcell-NSRR,True,1.9713466106498925
Wake (NSRR),Purcell-NSRR,True,-2.4583782053163143
Wake (NSRR),Purcell-NSRR,True,-3.7168229243166353
Wake (NSRR),Purcell-NSRR,True,-4.893589684872309
Wake (NSRR),Purcell-NSRR,True,-3.5803814653438186
Wake (NSRR),Purcell-NSRR,True,-2.16709336593857
Wake (NSRR),Purcell-NSRR,True,1.534588886030508
Wake (NSRR),Purcell-NSRR,True,-3.1483385980504695
Wake (NSRR),Purcell-NSRR,True,-1.6467534269082593
Wake (NSRR),Purcell-NSRR,True,-2.1332619397545924
Wake (NSRR),Purcell-NSRR,True,0.3068998117680408
Wake (NSRR),Purcell-NSRR,True,3.0178959996456753
Wake (NSRR),Purcell-NSRR,True,-3.175189483282842
Wake (NSRR),Purcell-NSRR,True,-3.09128102488408
Wake (NSRR),Purcell-NSRR,True,0.014780245415864535
Wake (NSRR),Purcell-NSRR,True,-0.718938246540406
Wake (NSRR),Purcell-NSRR,True,1.6402092506028456
Wake (NSRR),Purcell-NSRR,True,-0.9173471941075282
Wake (NSRR),Purcell-NSRR,True,-2.827688455502604
Wake (NSRR),Purcell-NSRR,True,-0.9037234536944652
Wake (NSRR),Purcell-NSRR,True,0.1455011308410361
Wake (NSRR),Purcell-NSRR,True,-0.4382450476574171
Wake (NSRR),Purcell-NSRR,True,-1.0725978787776194
Wake (NSRR),Purcell-NSRR,True,0.06037835870671149
Wake (NSRR),Purcell-NSRR,True,0.2682205204503276
Wake (NSRR),Purcell-NSRR,True,0.6993411690301525
Wake (NSRR),Purcell-NSRR,True,-0.7861422550791743
Wake (NSRR),Purcell-NSRR,True,-2.438470845506048
Wake (NSRR),Purcell-NSRR,True,-1.802854978945161
Wake (NSRR),Purcell-NSRR,True,0.3435902400892199
